310,1,1,"2015-05-29 09:01:18",50,28,79,0,"1697"
311,1,1,"2015-05-29 09:01:31",53,34,82,0,"1777"
312,1,1,"2015-05-29 09:02:24",37,37,78,0,"2354"
313,1,1,"2015-05-29 09:02:32",44,35,86,0,"2522"
314,1,1,"2015-05-29 09:02:35",47,36,80,0,"2580"
315,1,1,"2015-05-29 09:02:37",37,38,82,0,"2624"
316,1,1,"2015-05-29 09:02:38",43,36,79,0,"2638"
317,1,1,"2015-05-29 09:02:49",38,34,85,0,"2806"
318,1,0,"2015-05-29 09:04:04",47,41,87,0,"3498"
319,1,1,"2015-05-29 09:04:36",40,31,91,0,"3792"
320,1,1,"2015-05-29 09:04:56",51,31,77,0,"4025"
321,1,0,"2015-05-29 09:05:48",41,29,82,0,"4390"
322,1,0,"2015-05-29 09:06:17",46,29,81,0,"4556"
323,1,1,"2015-05-29 09:06:58",40,29,79,0,"5102"
324,1,1,"2015-05-29 09:07:12",41,35,81,0,"5244"
325,1,1,"2015-05-29 09:07:25",48,33,76,0,"5335"
326,1,1,"2015-05-29 09:07:46",46,40,81,0,"5442"
327,1,0,"2015-05-29 09:08:01",48,36,82,0,"5471"
328,1,1,"2015-05-29 09:08:50",52,40,81,0,"5865"
329,1,1,"2015-05-29 09:09:31",49,32,87,0,"6401"
330,1,1,"2015-05-29 09:09:52",38,32,86,0,"6559"
331,1,1,"2015-05-29 09:10:00",53,35,85,0,"6583"
332,1,0,"2015-05-29 09:10:14",50,28,84,0,"6616"
333,1,1,"2015-05-29 09:10:19",49,29,90,0,"6613"
334,1,1,"2015-05-29 09:11:04",48,32,79,0,"7195"
335,1,0,"2015-05-29 09:11:42",45,30,88,0,"7691"
336,1,1,"2015-05-29 09:11:49",46,31,76,0,"7722"
337,1,1,"2015-05-29 09:11:58",46,30,78,0,"7762"
338,1,0,"2015-05-29 09:12:34",75,52,110,0,"7980"
339,1,1,"2015-05-29 09:12:41",48,34,76,0,"8042"
340,1,1,"2015-05-29 09:13:10",46,30,92,0,"8472"
341,1,0,"2015-05-29 09:14:33",51,26,85,0,"9372"
342,1,0,"2015-05-29 09:14:49",46,27,82,0,"9524"
343,1,1,"2015-05-29 09:15:11",43,31,72,0,"9826"
344,1,0,"2015-05-29 09:16:44",47,31,83,0,"10750"
345,1,1,"2015-05-29 09:17:28",49,36,89,0,"11341"
346,1,1,"2015-05-29 09:17:46",47,36,89,0,"11568"
347,1,1,"2015-05-29 09:18:17",40,29,83,0,"11875"
348,1,1,"2015-05-29 09:18:37",34,31,62,0,"12141"
349,1,1,"2015-05-29 09:19:40",42,36,70,0,"13176"
350,1,0,"2015-05-29 09:19:56",43,29,85,0,"13345"
351,1,1,"2015-05-29 09:20:07",50,36,78,0,"13403"
352,1,1,"2015-05-29 09:20:17",49,27,74,0,"13474"
353,1,0,"2015-05-29 09:20:27",50,33,84,0,"13509"
354,1,0,"2015-05-29 09:20:33",39,24,60,0,"13523"
355,1,1,"2015-05-29 09:22:02",39,34,77,0,"14525"
356,1,1,"2015-05-29 09:22:22",50,38,80,0,"14700"
357,1,1,"2015-05-29 09:22:55",49,29,76,0,"14877"
358,1,0,"2015-05-29 09:24:07",43,33,80,0,"16099"
359,1,0,"2015-05-29 09:24:26",40,31,92,0,"117"
360,1,1,"2015-05-29 09:24:39",40,32,112,0,"303"
361,1,1,"2015-05-29 09:24:52",50,30,78,0,"422"
362,1,1,"2015-05-29 09:24:54",44,29,76,0,"449"
363,1,1,"2015-05-29 09:25:52",60,42,80,0,"1066"
364,1,0,"2015-05-29 09:27:12",48,42,83,0,"2499"
365,1,0,"2015-05-29 09:27:25",42,43,89,0,"2530"
366,1,1,"2015-05-29 09:28:00",62,55,73,0,"3136"
367,1,0,"2015-05-29 09:28:38",48,38,85,0,"3729"
368,1,0,"2015-05-29 09:28:50",43,38,85,0,"3873"
369,1,1,"2015-05-29 09:29:03",44,30,81,0,"3951"
370,1,0,"2015-05-29 09:29:07",50,38,55,0,"4009"
371,1,1,"2015-05-29 09:29:15",56,34,85,0,"4028"
372,1,1,"2015-05-29 09:29:17",36,32,74,0,"4041"
373,1,0,"2015-05-29 09:29:23",37,33,110,0,"4063"
374,1,1,"2015-05-29 09:30:11",40,30,79,0,"4605"
375,1,0,"2015-05-29 09:30:57",42,31,81,0,"5797"
376,1,1,"2015-05-29 09:31:04",37,29,72,0,"5815"
377,1,1,"2015-05-29 09:31:12",57,34,78,0,"5830"
378,1,1,"2015-05-29 09:32:18",45,38,86,0,"6335"
379,1,1,"2015-05-29 09:33:15",35,43,120,0,"7424"
380,1,1,"2015-05-29 09:35:02",40,20,100,0,"9270"
381,1,0,"2015-05-29 09:35:45",39,43,82,0,"9584"
382,1,1,"2015-05-29 09:36:13",47,39,80,0,"9840"
